대분류코드,대분류명칭,중분류코드,중분류명칭,소분류코드,소분류명칭,세분류코드,세분류명칭,능력단위분류번호,능력단위코드,능력단위명칭,수준
15,기계,07,철도차량제작,02,철도차량유지보수,03,전기차량유지보수,1507020301_20v2,01,전기차량 유지보수 계획수립,6
15,기계,07,철도차량제작,02,철도차량유지보수,03,전기차량유지보수,1507020302_20v2,02,전기차량 대차장치 유지보수,4
15,기계,07,철도차량제작,02,철도차량유지보수,03,전기차량유지보수,1507020303_20v2,03,전기차량 제동장치 유지보수,4
15,기계,07,철도차량제작,02,철도차량유지보수,03,전기차량유지보수,1507020304_20v2,04,전기차량 집전장치 유지보수,3
15,기계,07,철도차량제작,02,철도차량유지보수,03,전기차량유지보수,1507020305_20v2,05,전기차량 차내설비 유지보수,3
15,기계,07,철도차량제작,02,철도차량유지보수,03,전기차량유지보수,1507020306_20v2,06,전기차량 동력장치 유지보수,4
15,기계,07,철도차량제작,02,철도차량유지보수,03,전기차량유지보수,1507020307_20v2,07,전기차량 신호보안장치 유지보수,5
15,기계,07,철도차량제작,02,철도차량유지보수,03,전기차량유지보수,1507020308_20v2,08,전기차량 종합제어장치 유지보수,5
15,기계,07,철도차량제작,02,철도차량유지보수,03,전기차량유지보수,1507020309_20v2,09,전기차량 차체구조 유지보수,3
15,기계,07,철도차량제작,02,철도차량유지보수,03,전기차량유지보수,1507020310_20v2,10,전기차량 완성차 시험,5
15,기계,07,철도차량제작,02,철도차량유지보수,04,객화차량유지보수,1507020401_24v2,01,객화차량 유지보수 계획수립,6
15,기계,07,철도차량제작,02,철도차량유지보수,04,객화차량유지보수,1507020402_24v2,02,객화차량 유지보수관리,6
15,기계,07,철도차량제작,02,철도차량유지보수,04,객화차량유지보수,1507020403_24v2,03,객화차량 안전환경관리,6
15,기계,07,철도차량제작,02,철도차량유지보수,04,객화차량유지보수,1507020404_24v3,04,객화차량 주행장치 유지보수,3
15,기계,07,철도차량제작,02,철도차량유지보수,04,객화차량유지보수,1507020405_24v3,05,객화차량 연결장치 유지보수,2
15,기계,07,철도차량제작,02,철도차량유지보수,04,객화차량유지보수,1507020406_24v3,06,객화차량 제동장치 유지보수,4
15,기계,07,철도차량제작,02,철도차량유지보수,04,객화차량유지보수,1507020407_24v2,07,객화차량 전기장치 유지보수,4
15,기계,07,철도차량제작,02,철도차량유지보수,04,객화차량유지보수,1507020408_24v3,08,객화차량 차내설비 유지보수,3
15,기계,07,철도차량제작,02,철도차량유지보수,04,객화차량유지보수,1507020409_24v2,09,객화차량 엔진 발전기 유지보수,5
15,기계,07,철도차량제작,02,철도차량유지보수,04,객화차량유지보수,1507020410_24v3,10,객화차량 차체장치 유지보수,4
15,기계,07,철도차량제작,02,철도차량유지보수,05,특수차량유지보수,1507020501_20v2,01,특수차량 유지보수 계획수립,5
15,기계,07,철도차량제작,02,철도차량유지보수,05,특수차량유지보수,1507020502_20v2,02,특수차량 안전관리,5
15,기계,07,철도차량제작,02,철도차량유지보수,05,특수차량유지보수,1507020503_20v2,03,특수차량 교육훈련,5
15,기계,07,철도차량제작,02,철도차량유지보수,05,특수차량유지보수,1507020504_20v2,04,특수차량 상태점검,2
15,기계,07,철도차량제작,02,철도차량유지보수,05,특수차량유지보수,1507020505_20v2,05,특수차량 작업공정 수립,4
15,기계,07,철도차량제작,02,철도차량유지보수,05,특수차량유지보수,1507020506_20v2,06,특수차량 정비,2
15,기계,07,철도차량제작,02,철도차량유지보수,05,특수차량유지보수,1507020507_20v2,07,특수차량 성능시험,4
15,기계,07,철도차량제작,02,철도차량유지보수,05,특수차량유지보수,1507020508_20v2,08,특수차량 품질관리,3
15,기계,08,조선,01,선박설계,01,선박기본설계,1508010101_23v4,01,선박기본계획,5
15,기계,08,조선,01,선박설계,01,선박기본설계,1508010102_23v4,02,건조사양서 작성,6
15,기계,08,조선,01,선박설계,01,선박기본설계,1508010104_23v4,04,기본도면 작성,4
15,기계,08,조선,01,선박설계,01,선박기본설계,1508010106_23v4,06,보증사항검증,5
15,기계,08,조선,01,선박설계,01,선박기본설계,1508010107_15v1,07,방식설계,6
15,기계,08,조선,01,선박설계,01,선박기본설계,1508010108_23v4,08,선박기본계산,4
15,기계,08,조선,01,선박설계,01,선박기본설계,1508010109_23v4,09,복원성(Stability) 평가,5
15,기계,08,조선,01,선박설계,01,선박기본설계,1508010110_23v4,10,선형 설계,5
15,기계,08,조선,01,선박설계,01,선박기본설계,1508010111_23v4,11,추진기 설계,5
15,기계,08,조선,01,선박설계,02,선체설계,1508010208_24v4,08,전선 해석,5
15,기계,08,조선,01,선박설계,02,선체설계,1508010209_24v4,09,진동 해석,5
15,기계,08,조선,01,선박설계,02,선체설계,1508010210_24v4,10,구조상세 부재 치수 산정,4
15,기계,08,조선,01,선박설계,02,선체설계,1508010212_24v4,12,조립도 작성,3
15,기계,08,조선,01,선박설계,02,선체설계,1508010213_24v4,13,절단도 작성,3
15,기계,08,조선,01,선박설계,02,선체설계,1508010214_24v4,14,외판 생산 설계,3
15,기계,08,조선,01,선박설계,02,선체설계,1508010215_24v4,15,강재 관리,3
15,기계,08,조선,01,선박설계,02,선체설계,1508010216_24v4,16,선체 주요부재 치수 산정,5
15,기계,08,조선,01,선박설계,02,선체설계,1508010217_24v4,17,종강도 계산,5
15,기계,08,조선,01,선박설계,02,선체설계,1508010218_24v4,18,중앙 횡단면도 작성,5
15,기계,08,조선,01,선박설계,02,선체설계,1508010219_24v4,19,강재배치도 작성,5
15,기계,08,조선,01,선박설계,02,선체설계,1508010220_24v4,20,외판전개도 작성,5
15,기계,08,조선,01,선박설계,02,선체설계,1508010221_24v4,21,화물창 구조해석,5
15,기계,08,조선,01,선박설계,02,선체설계,1508010222_24v4,22,국부구조해석,4
15,기계,08,조선,01,선박설계,02,선체설계,1508010223_24v4,23,피로 해석,5
15,기계,08,조선,01,선박설계,02,선체설계,1508010224_24v4,24,중앙부 구조상세도 작성,3
15,기계,08,조선,01,선박설계,02,선체설계,1508010225_24v4,25,기관실 구조상세도 작성,3
15,기계,08,조선,01,선박설계,02,선체설계,1508010226_24v4,26,선/수미 구조상세도 작성,3
15,기계,08,조선,01,선박설계,02,선체설계,1508010227_24v4,27,거주구 구조상세도 작성,3
15,기계,08,조선,01,선박설계,03,선박배관설계,1508010301_17v3,01,설계진행 방침 설정,5
15,기계,08,조선,01,선박설계,03,선박배관설계,1508010302_17v3,02,배관기본도 작성,5
15,기계,08,조선,01,선박설계,03,선박배관설계,1508010304_17v2,04,주요장비 구매사양서(Purchase Order Specifications) 작성 및 선정,4
15,기계,08,조선,01,선박설계,03,선박배관설계,1508010305_17v3,05,구역별 배치도 작성,3
15,기계,08,조선,01,선박설계,03,선박배관설계,1508010306_17v2,06,도면품질 관리,4
15,기계,08,조선,01,선박설계,03,선박배관설계,1508010307_17v2,07,On-Board Test Procedure 작성,4
15,기계,08,조선,01,선박설계,03,선박배관설계,1508010309_17v3,09,구역별 생산도 작성,3
15,기계,08,조선,01,선박설계,04,철의장설계,1508010401_13v1,01,Mast/Post 설계,3
15,기계,08,조선,01,선박설계,04,철의장설계,1508010402_13v1,02,통행(Traffic) 시스템 설계,4
15,기계,08,조선,01,선박설계,04,철의장설계,1508010403_13v1,03,구명(Life Saving)장비 설계,4
15,기계,08,조선,01,선박설계,04,철의장설계,1508010404_13v1,04,Crane/Davit 설계,4
15,기계,08,조선,01,선박설계,04,철의장설계,1508010405_15v2,05,통풍(Ventilation) 시스템 설계,5
15,기계,08,조선,01,선박설계,04,철의장설계,1508010406_13v1,06,조향(Maneuvering)장비 설계,5
15,기계,08,조선,01,선박설계,04,철의장설계,1508010407_13v1,07,선박계선(Anchoring) 시스템 설계,6
15,기계,08,조선,01,선박설계,04,철의장설계,1508010408_15v2,08,선박계류(Mooring) 시스템 설계,6
15,기계,08,조선,01,선박설계,04,철의장설계,1508010409_15v2,09,화물 양하역(Cargo Loading/Unloading) 시스템 설계,6
15,기계,08,조선,01,선박설계,05,기장설계,1508010501_23v3,01,기관실 철의장 생산설계,3
15,기계,08,조선,01,선박설계,05,기장설계,1508010502_23v3,02,기관실 배관 생산설계,3
15,기계,08,조선,01,선박설계,05,기장설계,1508010503_23v3,03,축계설계,4
15,기계,08,조선,01,선박설계,05,기장설계,1508010504_23v3,04,타계설계,4
15,기계,08,조선,01,선박설계,05,기장설계,1508010505_23v3,05,기관실 배관 상세설계,4
15,기계,08,조선,01,선박설계,05,기장설계,1508010506_23v3,06,기관실 철의장 상세설계,4
15,기계,08,조선,01,선박설계,05,기장설계,1508010507_23v3,07,기관실 설계 검증,4
15,기계,08,조선,01,선박설계,05,기장설계,1508010508_23v3,08,기관실 주요기기의 배치,5
15,기계,08,조선,01,선박설계,05,기장설계,1508010509_23v3,09,기관실 계통도 작성,5
15,기계,08,조선,01,선박설계,05,기장설계,1508010510_23v3,10,기관실 주보기 사양 확정,6
15,기계,08,조선,01,선박설계,05,기장설계,1508010511_23v2,11,기관설계 도면 품질관리,5
15,기계,08,조선,01,선박설계,06,전장설계,1508010601_15v2,01,Lighting System 설계,3
15,기계,08,조선,01,선박설계,06,전장설계,1508010602_15v2,02,Navigation and Communication System 설계,4
15,기계,08,조선,01,선박설계,06,전장설계,1508010603_15v2,03,Fire Detection and Fighting System 설계,3
15,기계,08,조선,01,선박설계,06,전장설계,1508010604_15v2,04,설치도 작성,4
15,기계,08,조선,01,선박설계,06,전장설계,1508010605_15v2,05,Power System 설계,5
15,기계,08,조선,01,선박설계,06,전장설계,1508010606_15v2,06,Automation System 설계,5
15,기계,08,조선,01,선박설계,06,전장설계,1508010607_15v1,07,제작도 작성,3
15,기계,08,조선,01,선박설계,06,전장설계,1508010608_15v1,08,Cable 스케줄 작성,4
15,기계,08,조선,01,선박설계,07,선실설계,1508010701_14v1,01,거주구역 배치도(Accommodation Plan) 작성,6
15,기계,08,조선,01,선박설계,07,선실설계,1508010702_14v1,02,선실 목의장(Joinery) 설계,5
15,기계,08,조선,01,선박설계,07,선실설계,1508010703_14v1,03,선실 철의장 설계,3
15,기계,08,조선,01,선박설계,07,선실설계,1508010704_14v1,04,공조설비(HVAC) 시스템 설계,6
15,기계,08,조선,01,선박설계,07,선실설계,1508010705_14v1,05,선실 위생배관 시스템 설계,6
15,기계,08,조선,01,선박설계,07,선실설계,1508010706_14v1,06,식료품 저온저장(Provision Refrigerating) 시스템 설계,4
15,기계,08,조선,02,선체건조,01,선체가공,1508020101_24v3,01,강재전처리,3
15,기계,08,조선,02,선체건조,01,선체가공,1508020102_24v3,02,마킹작업,4
15,기계,08,조선,02,선체건조,01,선체가공,1508020103_24v3,03,주판절단관리,3
15,기계,08,조선,02,선체건조,01,선체가공,1508020104_24v3,04,주판절단작업,3
15,기계,08,조선,02,선체건조,01,선체가공,1508020105_24v3,05,형강절단관리,3
15,기계,08,조선,02,선체건조,01,선체가공,1508020106_24v3,06,형강절단작업,3
15,기계,08,조선,02,선체건조,01,선체가공,1508020107_24v3,07,선체 현도작업,4
15,기계,08,조선,02,선체건조,01,선체가공,1508020108_24v3,08,강판 냉·열간가공,5
15,기계,08,조선,02,선체건조,01,선체가공,1508020109_24v3,09,형강곡가공,3
15,기계,08,조선,02,선체건조,01,선체가공,1508020110_24v3,10,부재 배재,3
15,기계,08,조선,02,선체건조,01,선체가공,1508020111_24v3,11,선체가공 안전관리,5
15,기계,08,조선,02,선체건조,01,선체가공,1508020112_24v3,12,작업방법개선,5
15,기계,08,조선,02,선체건조,01,선체가공,1508020113_24v3,13,선체가공 공정관리,5
15,기계,08,조선,02,선체건조,01,선체가공,1508020114_24v3,14,자주검사,4
15,기계,08,조선,02,선체건조,02,선체조립,1508020201_17v3,01,도면 검토,5
15,기계,08,조선,02,선체건조,02,선체조립,1508020202_17v3,02,강판(부재) 배열·배치,4
15,기계,08,조선,02,선체건조,02,선체조립,1508020203_17v3,03,조립 마킹,4
15,기계,08,조선,02,선체건조,02,선체조립,1508020204_17v3,04,부재 조립,4
15,기계,08,조선,02,선체건조,02,선체조립,1508020205_17v3,05,CO₂용접,5
15,기계,08,조선,02,선체건조,02,선체조립,1508020206_17v3,06,마크(mark)류 시공,4
15,기계,08,조선,02,선체건조,02,선체조립,1508020207_17v3,07,개별 블록 정도 검사,5
15,기계,08,조선,02,선체건조,02,선체조립,1508020208_17v3,08,그라운드 마킹,3
15,기계,08,조선,02,선체건조,02,선체조립,1508020209_17v3,09,반목 배열·레벨 작업,4
15,기계,08,조선,02,선체건조,02,선체조립,1508020210_17v3,10,탑재 여유 절단,5
15,기계,08,조선,02,선체건조,02,선체조립,1508020211_17v3,11,블록 정위치 작업,4
15,기계,08,조선,02,선체건조,02,선체조립,1508020212_17v3,12,선체 주요 치수 검사작업,4
15,기계,08,조선,02,선체건조,02,선체조립,1508020213_17v3,13,수동·반자동 가스절단,3
15,기계,08,조선,02,선체건조,02,선체조립,1508020214_17v3,14,자주검사,5
15,기계,08,조선,02,선체건조,02,선체조립,1508020215_17v3,15,측정·검사,5
15,기계,08,조선,02,선체건조,02,선체조립,1508020216_17v3,16,계측,5
15,기계,08,조선,02,선체건조,02,선체조립,1508020217_17v1,17,조립운전장비 운용,3
15,기계,08,조선,02,선체건조,02,선체조립,1508020218_17v1,18,조립작업 계획수립,5
15,기계,08,조선,02,선체건조,02,선체조립,1508020219_17v1,19,조립 치공구 관리,4
15,기계,08,조선,02,선체건조,02,선체조립,1508020220_21v1,20,LNGC 화물창 단열판넬 설치,3
15,기계,08,조선,02,선체건조,02,선체조립,1508020221_21v1,21,LNGC 화물창 단열박스 설치,3
15,기계,08,조선,02,선체건조,02,선체조립,1508020222_21v1,22,LNGC 화물창 멤브레인 시트 설치,3
15,기계,08,조선,02,선체건조,02,선체조립,1508020223_21v1,23,LNGC 화물창 스트레이크 설치,3
15,기계,08,조선,02,선체건조,02,선체조립,1508020224_21v1,24,LNGC 화물창 전기저항 자동 용접,3
15,기계,08,조선,02,선체건조,02,선체조립,1508020225_21v1,25,LNGC 화물창 플라즈마 자동 용접,3
15,기계,08,조선,02,선체건조,02,선체조립,1508020226_21v1,26,LNGC 화물창 가스텅스텐아크 자동 용접,4
15,기계,08,조선,02,선체건조,02,선체조립,1508020227_21v1,27,LNGC 화물창 가스텅스텐아크 멤브레인 시트 용접,4
15,기계,08,조선,02,선체건조,02,선체조립,1508020228_21v1,28,LNGC 화물창 가스텅스텐아크 멤브레인 스트레이크 용접,4
15,기계,08,조선,02,선체건조,03,선박도장,1508020309_23v4,09,선박도장 작업관리,5
15,기계,08,조선,02,선체건조,03,선박도장,1508020310_23v4,10,선박도장 블라스팅 표면처리,4
15,기계,08,조선,02,선체건조,03,선박도장,1508020311_23v4,11,선박도장 파워 툴 표면처리,4
15,기계,08,조선,02,선체건조,03,선박도장,1508020312_23v4,12,선박도장 에어리스 스프레이 도장,4
15,기계,08,조선,02,선체건조,03,선박도장,1508020313_23v4,13,선박도장 터치업 도장,3
15,기계,08,조선,02,선체건조,03,선박도장,1508020314_23v4,14,선박도장 기능성 특수도장,4
15,기계,08,조선,02,선체건조,03,선박도장,1508020315_23v4,15,선박도장 클리닝,2
15,기계,08,조선,02,선체건조,03,선박도장,1508020316_23v4,16,선박도장 장비관리,4
15,기계,08,조선,02,선체건조,04,심출(철목),1508020401_17v1,01,계측 장비 사용,3
15,기계,08,조선,02,선체건조,04,심출(철목),1508020402_17v1,02,심출(철목) 도면 독도,4
15,기계,08,조선,02,선체건조,04,심출(철목),1508020403_17v1,03,심출(철목) 작업 계획 수립,6
15,기계,08,조선,02,선체건조,04,심출(철목),1508020404_17v1,04,바닥 마킹,4
15,기계,08,조선,02,선체건조,04,심출(철목),1508020405_17v1,05,반목 배열·레벨 작업,3
15,기계,08,조선,02,선체건조,04,심출(철목),1508020406_17v1,06,차월선 마킹(100 Marking),3
15,기계,08,조선,02,선체건조,04,심출(철목),1508020407_17v1,07,블록(Block) 계측 절단,3
15,기계,08,조선,02,선체건조,04,심출(철목),1508020408_17v1,08,블록(Block) 계측·세팅(Setting) 작업,5
15,기계,08,조선,02,선체건조,04,심출(철목),1508020409_17v1,09,선박 주요 치수 측정,4
15,기계,08,조선,02,선체건조,04,심출(철목),1508020410_17v1,10,심출(철목) 치공구류 관리,2
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020501_17v1,01,조선비계 시공도면 작성,5
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020502_17v1,02,조선비계 시공도면 독도,2
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020503_17v1,03,조선비계 기자재 준비,2
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020504_17v1,04,조선비계 시공 계획,3
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020505_17v1,05,조선비계 안전 관리,4
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020506_17v1,06,조선비계 설치 준비,2
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020507_17v1,07,피스(Piece) 공법 조선비계 설치,2
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020508_17v1,08,클램프(Clamp) 공법 조선비계 설치,3
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020509_17v1,09,강관(Pipe) 공법 조선비계 설치,3
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020510_17v1,10,조선비계 검사,3
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020511_17v1,11,조선비계 해체부 안전조치,2
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020512_17v1,12,피스(Piece) 공법 조선비계 해체,2
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020513_17v1,13,클램프(Clamp) 공법 조선비계 해체,3
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020514_17v1,14,강관(Pipe) 공법 조선비계 해체,3
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020515_17v1,15,조선비계 자재 품질관리,3
15,기계,08,조선,02,선체건조,05,"조선비계(족장, 발판, scaffolding)",1508020516_17v1,16,조선비계 자재 운반,2
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030101_17v2,01,교통장치(Traffic) 설치(기장),3
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030102_17v2,02,소화장치(Fire Fighting) 설치(기장),4
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030103_17v2,03,통풍장치(Ventilation) 설치(기장),4
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030104_17v2,04,장비 Seat류 설치(기장),4
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030105_17v2,05,Tunnel Thruster 설치(기계),4
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030106_17v2,06,배관 및 Unit 설치(기장),5
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030107_17v2,07,Tank 의장품 설치(기장),5
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030108_17v2,08,Main Engine 연결 작업(기장),5
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030109_17v2,09,배관 Hydro Test(기장),5
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030110_17v2,10,배기장치 설치(기장),5
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030111_17v2,11,방식장치 설치 (기장),5
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030112_17v2,12,보기 설치(기계),5
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030113_17v2,13,타계 설치(기계),5
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030114_17v2,14,보링(기계),5
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030115_17v2,15,갑판기계 설치(기계),5
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030116_17v2,16,주기 설치(기계),6
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030117_17v2,17,축계 설치(기계),6
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030118_17v2,18,주기 탑재 조립(기계),6
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030119_17v1,19,기장생산 설치도면독도,3
15,기계,08,조선,03,선박의장생산,01,기장생산,1508030120_17v1,20,기장 자재제작,3
15,기계,08,조선,03,선박의장생산,02,전장생산,1508030201_14v2,01,전장도면 독도,5
15,기계,08,조선,03,선박의장생산,02,전장생산,1508030202_14v2,02,전장작업계획 수립,6
15,기계,08,조선,03,선박의장생산,02,전장생산,1508030203_14v2,03,전장의장 설치,4
15,기계,08,조선,03,선박의장생산,02,전장생산,1508030204_14v2,04,동력장치 설치,5
15,기계,08,조선,03,선박의장생산,02,전장생산,1508030205_14v2,05,조명장치 설치,3
15,기계,08,조선,03,선박의장생산,02,전장생산,1508030206_14v2,06,제어감시경보장치 설치,4
15,기계,08,조선,03,선박의장생산,02,전장생산,1508030207_14v2,07,항해통신장비 설치,4
15,기계,08,조선,03,선박의장생산,02,전장생산,1508030208_14v2,08,케이블 포설,4
15,기계,08,조선,03,선박의장생산,02,전장생산,1508030209_14v2,09,케이블 관통구 메공,3
15,기계,08,조선,03,선박의장생산,02,전장생산,1508030210_14v2,10,전장장비 결선,4
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030301_17v2,01,계류장치(Mooring 시스템)설치,4
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030302_17v2,02,교통장치(Traffic 시스템)설치,4
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030303_17v2,03,안전장치(Safety 시스템)설치,4
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030305_17v2,05,Access Hatch and Door 시스템류 설치,4
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030306_17v2,06,공사계획수립,5
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030307_17v2,07,Derrick and Post 시스템류 설치,5
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030309_20v3,09,비철배관 설치,4
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030310_17v2,10,Anchoring 시스템류 설치,5
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030311_17v2,11,Cell Guide 설치,5
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030312_20v3,12,Side Rolling Type Hatch Cover(벌크선) 설치,6
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030313_20v3,13,Pontoon Type Hatch Cover(컨테이너선) 설치,6
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030314_17v2,14,승·하선 사다리(Accommodation and Pilot Assist Ladder)설치,5
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030315_17v2,15,Lashing Bridge 설치,5
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030316_17v1,16,선장생산 도면독도,3
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030317_17v1,17,선장생산 자재제작,4
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030318_20v3,18,배관 설치,4
15,기계,08,조선,03,선박의장생산,03,선장생산,1508030319_20v1,19,인슐레이션(Insulation) 설치,4
15,기계,08,조선,03,선박의장생산,04,선실의장생산,1508030401_14v2,01,선실의장 작업계획,6
15,기계,08,조선,03,선박의장생산,04,선실의장생산,1508030402_17v3,02,공조설비 설치,5
15,기계,08,조선,03,선박의장생산,04,선실의장생산,1508030403_17v3,03,선실 배관공사,5
15,기계,08,조선,03,선박의장생산,04,선실의장생산,1508030404_14v2,04,단열재 설치,3
15,기계,08,조선,03,선박의장생산,04,선실의장생산,1508030405_14v2,05,내장재 설치(joiner work),4
15,기계,08,조선,03,선박의장생산,04,선실의장생산,1508030406_14v2,06,갑판피복(deck covering),3
15,기계,08,조선,03,선박의장생산,04,선실의장생산,1508030407_14v2,07,창문설비 설치,4
15,기계,08,조선,03,선박의장생산,04,선실의장생산,1508030408_14v2,08,의료·위생설비 설치,4
15,기계,08,조선,03,선박의장생산,04,선실의장생산,1508030409_17v3,09,조리실 설비 설치,5
15,기계,08,조선,03,선박의장생산,04,선실의장생산,1508030410_17v3,10,거주구역 설비 설치,5
15,기계,08,조선,03,선박의장생산,04,선실의장생산,1508030411_17v1,11,스틸 도어 설치,4
15,기계,08,조선,03,선박의장생산,04,선실의장생산,1508030412_17v1,12,Traffic 시스템류 설치,4
15,기계,08,조선,03,선박의장생산,04,선실의장생산,1508030413_17v1,13,선실 Safety 시스템류 설치,4
15,기계,08,조선,03,선박의장생산,04,선실의장생산,1508030414_17v1,14,선실 도면독도,5
15,기계,08,조선,04,선박품질관리,01,선체품질관리,1508040101_14v2,01,품질경영목표 수립,6
15,기계,08,조선,04,선박품질관리,01,선체품질관리,1508040102_14v2,02,품질경영,6
15,기계,08,조선,04,선박품질관리,01,선체품질관리,1508040103_14v2,03,품질문제예방활동,6
15,기계,08,조선,04,선박품질관리,01,선체품질관리,1508040104_14v2,04,선체 검사 준비,4
15,기계,08,조선,04,선박품질관리,01,선체품질관리,1508040105_14v2,05,선체 검사 관리,5
15,기계,08,조선,04,선박품질관리,01,선체품질관리,1508040106_14v2,06,선체 자재 검사,4
15,기계,08,조선,04,선박품질관리,01,선체품질관리,1508040107_14v2,07,비파괴검사(Non-Destructive Test),4
15,기계,08,조선,04,선박품질관리,01,선체품질관리,1508040108_14v2,08,육안(Visual) 검사,3
15,기계,08,조선,04,선박품질관리,01,선체품질관리,1508040109_14v2,09,선체 공정 검사,3
15,기계,08,조선,04,선박품질관리,01,선체품질관리,1508040110_14v2,10,선체구조검사,4
15,기계,08,조선,04,선박품질관리,01,선체품질관리,1508040111_14v2,11,선체 마크(Hull Mark)류 검사,3
15,기계,08,조선,04,선박품질관리,01,선체품질관리,1508040112_14v2,12,정도(Dimension) 검사,4
15,기계,08,조선,04,선박품질관리,01,선체품질관리,1508040113_14v2,13,탱크 테스트(Tank Test),4
15,기계,08,조선,04,선박품질관리,01,선체품질관리,1508040114_14v2,14,검사결과 관리,4
15,기계,08,조선,04,선박품질관리,01,선체품질관리,1508040115_14v2,15,협력사 관리,5
15,기계,08,조선,04,선박품질관리,02,의장품질관리,1508040201_14v2,01,품질경영,6
15,기계,08,조선,04,선박품질관리,02,의장품질관리,1508040202_14v2,02,품질경영목표 수립,6
15,기계,08,조선,04,선박품질관리,02,의장품질관리,1508040203_14v2,03,의장 검사계획 수립,5
15,기계,08,조선,04,선박품질관리,02,의장품질관리,1508040204_14v2,04,의장 검사준비,4
15,기계,08,조선,04,선박품질관리,02,의장품질관리,1508040205_14v2,05,의장 검사 결과 관리,4
15,기계,08,조선,04,선박품질관리,02,의장품질관리,1508040206_14v2,06,품질예방활동,6
15,기계,08,조선,04,선박품질관리,02,의장품질관리,1508040207_14v2,07,기계 설치 검사,3
15,기계,08,조선,04,선박품질관리,02,의장품질관리,1508040208_14v2,08,배관시스템 검사,3
15,기계,08,조선,04,선박품질관리,02,의장품질관리,1508040209_14v2,09,전장 설치 검사,3
15,기계,08,조선,04,선박품질관리,02,의장품질관리,1508040210_14v2,10,철의장 검사,4
15,기계,08,조선,04,선박품질관리,02,의장품질관리,1508040211_14v2,11,기장 성능 검사,5
15,기계,08,조선,04,선박품질관리,02,의장품질관리,1508040212_14v2,12,선실 성능 검사,5
15,기계,08,조선,04,선박품질관리,02,의장품질관리,1508040213_14v2,13,선장 성능 검사,5
15,기계,08,조선,04,선박품질관리,02,의장품질관리,1508040214_14v2,14,전장 성능 검사,5
15,기계,08,조선,04,선박품질관리,02,의장품질관리,1508040215_14v2,15,해상 성능 검사,5
15,기계,08,조선,04,선박품질관리,03,도장품질관리,1508040301_14v2,01,품질경영목표 수립,6
